-1.7630655,1.0873855,0.4953507,1.7651167,0.6339237,0.030619606,0.70169324,-0.94530344,-0.23857842,-0.20628363,1.3717215,0.10521735,1.8956925,-0.69825035,0.033670977,0.40989807,1.3704396,1.5120738,1.487685,0.0,0.99995947,9.9994995e-06,9.9995e-06,9.9995e-06,1.0446527e-05,0.99994314,1.0552213e-05,2.6275453e-05,1.0001776e-05,1.0003389e-05,0.0,0.0
-1.7829978,1.5216799,0.4691679,2.0532317,0.5856043,0.03623057,0.5803361,-0.95604587,-0.43329734,-0.03668333,1.366089,0.43773407,1.8729739,-0.27807274,0.02482383,0.45316467,1.7282238,1.6053996,1.6194216,0.0,0.99995995,9.999544e-06,9.9994995e-06,9.9994995e-06,1.0034549e-05,0.9999535,1.0917607e-05,1.5521235e-05,1.0000596e-05,1.0000667e-05,0.0,0.0
-1.5918162,1.4669232,-0.0689122,1.8432245,0.9207594,0.11554015,0.6306937,-0.81404924,-0.3751201,-0.2351017,1.6806855,0.53311896,1.7777815,-0.2119399,0.11425554,0.115827754,1.2255898,1.387676,1.5728483,0.0,0.9999558,9.999513e-06,9.9995095e-06,9.999516e-06,1.4210419e-05,0.9999554,1.45640515e-05,1.0026782e-05,9.999519e-06,9.999549e-06,0.0,0.0
-1.2063568,1.0908384,0.006155111,1.3185327,0.5977623,0.12606254,0.4514345,-0.41025284,-0.42090768,0.005189635,1.1829329,0.4138913,0.882732,-0.026618764,0.14217365,0.13566014,0.8569279,1.0222869,1.0736405,0.0,0.99993825,1.000281e-05,1.0008378e-05,1.0010536e-05,3.1672564e-05,0.98422664,0.015713608,3.9006944e-05,1.0192808e-05,1.047822e-05,0.0,0.0
-1.8721861,0.9215429,0.45797956,1.7971773,0.46658084,0.061940253,0.7060182,-1.0049744,-0.3724286,0.017924845,1.2767742,0.06218718,1.5145448,-0.64605397,-0.047943607,0.48068905,1.1728561,1.3899751,1.2201155,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.0029588e-05,0.9999261,3.689904e-05,1.6897788e-05,1.0021483e-05,1.0032573e-05,0.0,0.0
-1.1294483,1.0685805,-0.24673161,1.2115586,1.1744823,0.15344429,0.656963,-0.4980505,-0.4120816,-0.632864,1.2992836,0.46616837,1.6819649,0.0323978,0.015414216,-0.09601595,0.8926919,1.0026829,1.1852107,0.0,0.9998119,1.0038165e-05,1.0090939e-05,1.0084957e-05,0.00015779966,0.99995816,1.1254349e-05,1.0594196e-05,9.999606e-06,9.999677e-06,0.0,0.0
-1.1306969,1.3416396,-0.008516632,1.3243213,0.81872207,-0.057793625,0.38469356,-0.5856529,-0.27210286,-0.48597655,1.0895625,1.0226502,1.5784093,0.14756542,0.41382784,0.06640779,1.1413211,0.9679427,1.150858,0.0,0.67875254,0.010730601,1.0732426e-05,1.1998984e-05,0.31049412,0.999473,0.00033128273,0.00017536113,1.0149495e-05,1.0227356e-05,0.0,0.0
-1.8500757,1.0150571,0.6384359,1.8386102,0.49925414,0.023567103,0.7851984,-0.95963395,-0.30597576,0.06519683,1.3408402,0.03317469,1.475847,-0.55353105,-0.03951855,0.53885406,1.3104326,1.4866054,1.267667,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.0056456e-05,0.99915254,0.0004552081,0.00037074435,1.0670482e-05,1.0720669e-05,0.0,0.0
-2.3916588,1.4743387,0.82528466,2.495355,0.48730996,0.0015009493,0.7446381,-1.2031673,-0.3644597,0.3815757,1.3982373,0.11920021,1.8090036,-0.59490454,-0.078309864,0.73258674,1.7911116,1.9392025,1.6218529,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,9.999795e-06,0.9997348,0.0001355175,0.000109323184,1.01021005e-05,1.0150018e-05,0.0,0.0
-1.9059528,1.5402813,0.25320977,2.108119,0.6025974,0.11459624,0.6327494,-0.9839741,-0.5650711,0.10113272,1.6581116,0.42874983,1.662563,-0.19118002,0.0031709634,0.2731239,1.5010753,1.5889528,1.7385336,0.0,0.99995995,9.9995e-06,9.9994995e-06,9.9994995e-06,1.0001772e-05,0.99994695,2.297893e-05,1.0056787e-05,9.9996705e-06,9.99977e-06,0.0,0.0
-2.0143254,1.5135013,0.56260985,2.2240093,0.6065696,0.08911617,0.6310446,-1.0555415,-0.33578274,0.13673262,1.660196,0.5092195,1.7192609,-0.28331986,0.035844214,0.44747058,1.7160851,1.7734895,1.6957835,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.0023954e-05,0.99990857,5.3720418e-05,1.7668192e-05,1.0003451e-05,1.0002606e-05,0.0,0.0
-1.778789,1.3825103,0.46870017,1.9240897,0.70369905,0.09070922,0.7528979,-0.699571,-0.40799528,0.035842583,1.5466374,0.350844,1.2537881,-0.2427955,0.2011449,0.3646805,1.4466307,1.5759885,1.3980289,0.0,0.9999598,9.9994995e-06,9.999502e-06,9.999504e-06,1.0121191e-05,0.9981536,0.001190187,0.000636145,1.0046505e-05,1.0064588e-05,0.0,0.0
-1.7406892,1.238166,0.43872282,1.8291101,0.56882346,0.07426613,0.64185286,-0.90389556,-0.32843286,0.09982995,1.4155818,0.30396014,1.2510896,-0.3384669,0.15665641,0.39100522,1.3116124,1.54776,1.3554845,0.0,0.9999577,9.9995e-06,9.999506e-06,9.999508e-06,1.2227382e-05,0.99771744,0.0020998064,0.00016223184,1.02022095e-05,1.0280025e-05,0.0,0.0
-1.4837554,1.333606,0.24431562,1.7274506,1.071429,-0.034086727,0.7092446,-0.9438741,-0.24935558,-0.6561629,1.6627694,0.51114756,2.5788956,-0.3633515,0.121300526,0.18679188,1.5846491,1.5768261,1.7038474,0.0,0.99990416,9.999549e-06,9.9995095e-06,9.999514e-06,6.577025e-05,0.99995947,1.0002683e-05,1.0467022e-05,9.999503e-06,9.999509e-06,0.0,0.0
