-3.7625306,12.401415,-0.45211112,-4.6874237,4.2025437,-3.9159186,-3.3511918,-4.7298617,-3.736817,-4.2161183,-3.4361963,-4.96876,-4.0517616,-4.654877,-4.1902547,-4.7321353,-3.8452802,-4.960678,-4.0123143,1.0,1.01050855e-05,0.9999597,9.999524e-06,1.0114124e-05,9.9995095e-06,0.49639937,2.623383e-05,1.1047038e-05,0.50355226,1.1158942e-05,0.0,1.0
-4.3680563,13.422184,1.9109236,-4.8838234,2.3602655,-4.6485105,-3.5169635,-4.2449403,-3.873406,-4.2682524,-4.087845,-5.328501,-4.366789,-5.342509,-4.621269,-4.752685,-3.9511528,-5.654721,-4.1958947,1.0,9.999546e-06,0.99995995,9.9994995e-06,1.0000003e-05,9.9994995e-06,0.47568426,0.000107342035,3.5881014e-05,0.52413654,3.605718e-05,0.0,1.0
-4.166128,12.285674,3.1009154,-4.395232,1.3627667,-4.5146575,-3.298486,-3.5685198,-3.509411,-3.7098238,-3.8990877,-4.99675,-3.9719307,-5.024798,-4.3347344,-4.415883,-3.5896735,-5.383687,-3.8666,1.0,9.999641e-06,0.99995995,9.9994995e-06,1.0000249e-05,9.9994995e-06,0.46776187,0.0006351643,5.2154723e-05,0.53145057,0.000100240606,0.0,1.0
-3.6689763,10.330895,0.7995,-4.151647,5.4682527,-3.730595,-3.6521707,-4.0860505,-3.6846683,-4.103662,-3.8347597,-5.289619,-4.0841265,-4.922897,-3.9351175,-4.4636173,-3.896953,-5.313977,-4.081663,1.0,1.0017347e-05,0.9999597,9.9994995e-06,1.0227697e-05,9.9995095e-06,0.36148646,0.00017880597,1.3703121e-05,0.6382993,2.1751157e-05,0.0,1.0
-3.8904557,11.84929,2.034171,-4.175228,1.6295689,-4.155292,-3.0779843,-3.6160612,-3.3610919,-3.6525342,-3.598782,-4.6922646,-3.7299871,-4.5497856,-4.057399,-4.191446,-3.487372,-4.975298,-3.6373553,1.0,1.0001765e-05,0.99995995,9.999507e-06,1.0010094e-05,9.999501e-06,0.52709895,0.00039060498,3.2485514e-05,0.47242597,5.1904273e-05,0.0,1.0
-4.0397053,11.824043,0.8448297,-4.6504774,4.9676228,-3.9444904,-3.7547028,-4.4473567,-3.7517395,-4.3156166,-3.9319732,-5.4912333,-4.456967,-5.426713,-4.376425,-4.6709547,-4.035607,-5.782303,-4.0507064,1.0,1.0003731e-05,0.99995995,9.9994995e-06,1.0009954e-05,9.9994995e-06,0.3734184,0.00013267821,5.1614938e-05,0.62636036,3.6948968e-05,0.0,1.0
-4.595286,13.442682,3.6793294,-4.7593336,1.0886024,-4.949173,-3.5445986,-3.777759,-3.8235917,-3.9669487,-4.253381,-5.4387803,-4.2504773,-5.4909096,-4.77833,-4.7336907,-3.922918,-5.873713,-4.1609144,1.0,9.999509e-06,0.99995995,9.9994995e-06,9.99957e-06,9.9994995e-06,0.45411092,0.0005595968,3.8088496e-05,0.5452378,5.364397e-05,0.0,1.0
-4.6245384,13.982099,1.7362684,-5.2708993,3.3948765,-4.8348336,-3.9201987,-4.7208133,-4.054819,-4.5547824,-4.2928534,-5.78177,-4.801527,-5.802492,-4.912009,-5.206343,-4.1919885,-6.112197,-4.5074573,1.0,9.9996005e-06,0.99995995,9.9994995e-06,9.999675e-06,9.9994995e-06,0.43036896,4.6521487e-05,1.9820112e-05,0.56954455,2.0110849e-05,0.0,1.0
-4.460204,12.683102,3.9526448,-4.5827613,0.75327176,-4.7669477,-3.378546,-3.494898,-3.5739548,-3.7121499,-4.070564,-5.198485,-3.9897835,-5.352107,-4.675665,-4.484332,-3.6662357,-5.681278,-3.8983576,1.0,9.999521e-06,0.99995995,9.9994995e-06,9.9995905e-06,9.9994995e-06,0.5247685,0.0017475319,0.0001453519,0.4730293,0.00030935975,0.0,1.0
-4.570382,14.323462,1.8053633,-5.136172,2.264467,-4.9290533,-3.794968,-4.6185503,-3.978106,-4.537294,-4.202535,-5.669187,-4.504459,-5.357556,-4.8522763,-5.1874113,-4.077966,-5.8064375,-4.4707,1.0,9.999663e-06,0.99995995,9.9994995e-06,9.999663e-06,9.9994995e-06,0.47080433,3.145389e-05,1.1111451e-05,0.52914196,1.1175696e-05,0.0,1.0
-5.0916505,13.72718,2.862169,-5.5667815,6.4414864,-4.9861875,-4.995141,-5.0231833,-4.5899773,-5.1733966,-5.1979594,-7.1864624,-5.5833893,-7.201835,-5.417579,-5.811333,-5.024932,-7.6273847,-5.1573424,1.0,9.999511e-06,0.99995995,9.9994995e-06,9.999566e-06,9.9994995e-06,0.52512723,0.00012317239,1.6528567e-05,0.47471234,2.0670954e-05,0.0,1.0
