24.050318,9.275498,-4.716467,-10.114535,-12.859344,1.0010065,4.1730733,-10.094844,-12.774891,-18.937962,-13.52812,-10.358676,-10.441646,-11.608251,-14.325038,-18.581789,-10.035125,-14.901314,-17.47213,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,9.9996605e-06,0.99963415,0.0003345526,9.999524e-06,9.9994995e-06,1.1188516e-05,0.0,0.0
29.99617,4.5016026,-6.353315,-12.372031,-14.38017,1.6489146,8.463903,-10.3763,-14.413728,-23.06703,-13.916193,-10.038315,-12.539739,-13.033344,-14.99,-20.19961,-11.464918,-17.845001,-21.65094,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.00164625e-05,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.002616e-05,0.0,0.0
21.40083,3.4964302,-5.2979937,-9.941326,-11.128702,3.7332313,4.2827024,-8.886188,-11.144641,-18.074074,-10.82803,-8.963802,-8.570879,-9.927981,-10.754583,-15.049245,-10.046452,-14.6821375,-16.98323,0.0,0.99995625,1.007982e-05,9.999608e-06,9.9994995e-06,1.3589624e-05,0.99987817,1.000001e-05,9.9994995e-06,9.9994995e-06,9.175436e-05,0.0,0.0
25.408934,3.5561545,-5.4616933,-10.7470255,-12.243393,1.605869,6.4547815,-8.820267,-12.034655,-20.002907,-11.852072,-8.729832,-10.323763,-10.795558,-12.610052,-17.263992,-10.122265,-15.371721,-18.441753,0.0,0.99995947,9.999527e-06,9.999507e-06,9.9994995e-06,1.0495854e-05,0.99995995,9.999502e-06,9.9994995e-06,9.9994995e-06,1.003415e-05,0.0,0.0
23.47812,4.7918916,-5.3784494,-10.387132,-12.018827,1.8920083,4.9249806,-8.540734,-11.45899,-19.312395,-11.554548,-9.148338,-9.660556,-10.016118,-12.115634,-16.745941,-10.259037,-14.861337,-17.333036,0.0,0.9999597,1.0014111e-05,1.0006129e-05,9.9995e-06,1.0304655e-05,0.99995995,9.999501e-06,9.9994995e-06,9.9994995e-06,1.0000841e-05,0.0,0.0
23.58281,8.796229,-4.289681,-9.468191,-12.024884,-0.9998069,5.3214955,-9.117112,-11.9241495,-17.53833,-12.493107,-8.795424,-10.780111,-10.83223,-13.746517,-17.525085,-8.984057,-13.656946,-16.289024,0.0,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,9.99958e-06,0.9999374,1.08872455e-05,9.999811e-06,9.9994995e-06,3.165199e-05,0.0,0.0
14.575716,9.09961,-2.8521426,-6.1492267,-8.772112,-2.749166,5.6593723,-7.611311,-9.456488,-11.9148,-9.280918,-5.785641,-8.576794,-8.384282,-9.96398,-12.525451,-5.8236375,-9.880644,-10.256545,0.0,0.9999597,9.999556e-06,9.9995e-06,9.9994995e-06,1.0222619e-05,0.9190564,0.0009460153,0.006498877,1.0012764e-05,0.07348867,0.0,0.0
20.650213,9.11422,-3.846973,-8.270606,-11.208257,-1.0543976,6.5725183,-9.120689,-11.561777,-15.464002,-11.574255,-7.8070784,-10.418553,-11.038058,-12.345191,-15.51394,-7.484619,-12.4032955,-14.491151,0.0,0.9999598,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.007686e-05,0.99988735,2.3087909e-05,2.2044454e-05,9.9995e-06,5.754331e-05,0.0,0.0
23.015028,5.079626,-4.9971466,-10.155914,-11.874207,1.9017174,4.0589027,-8.472203,-11.163687,-18.450567,-11.378323,-8.914572,-9.490043,-9.768008,-11.950074,-16.13051,-10.028078,-14.2877,-16.792236,0.0,0.9999136,1.0002034e-05,1.0000433e-05,9.9994995e-06,5.6397846e-05,0.99995995,9.9994995e-06,9.9994995e-06,9.9994995e-06,9.999592e-06,0.0,0.0
25.905375,5.8111706,-7.012159,-12.654892,-14.509498,3.718422,6.061715,-11.139176,-13.777559,-23.2395,-13.595495,-11.433737,-11.272041,-11.712966,-14.082937,-19.179861,-13.1468525,-18.379955,-20.63367,0.0,0.99995625,1.0002633e-05,9.999765e-06,9.9994995e-06,1.3697044e-05,0.99995947,9.9994995e-06,9.9994995e-06,9.9994995e-06,1.0464871e-05,0.0,0.0
